Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,505213,-,-,-,37.97,-104.18,-7,1433,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Relative Humidity,Temperature,GHI,DNI,Cloud Type,Pressure,Wind Speed
2013,1,10,19,30,41.88,3.5,0,0,3,839,4.1000000000000005
2013,1,10,20,30,43.54,3,0,0,7,839,3.5
2013,1,10,21,30,44.96,2.6,0,0,4,839,3
2013,1,10,22,30,46.67,2,0,0,1,838,2.7
2013,1,10,23,30,48.7,1.2000000000000002,0,0,1,838,2.5
2013,1,11,0,30,51.15,0.4,0,0,4,837,2.5
2013,1,11,1,30,53.47,-0.1,0,0,1,837,2.4000000000000004
2013,1,11,2,30,55.32,-0.30000000000000004,0,0,4,836,2.4000000000000004
2013,1,11,3,30,55.81,-0.1,0,0,4,834,2.7
2013,1,11,4,30,55.7,0.30000000000000004,0,0,4,833,3.1
2013,1,11,5,30,56.69,0.7000000000000001,0,0,4,833,3.5
2013,1,11,6,30,56.65,1.4000000000000001,0,0,4,833,4.6000000000000005
2013,1,11,7,30,48.160000000000004,3,9,0,4,834,7.1000000000000005
2013,1,11,8,30,36.02,4.1000000000000005,148,126,4,835,9.8
2013,1,11,9,30,24.25,4.2,332,482,2,835,11.3
2013,1,11,10,30,17.81,4.2,484,638,2,834,12
2013,1,11,11,30,15.46,4.2,568,1022,1,834,12
2013,1,11,12,30,14.6,4.1000000000000005,573,1029,1,834,11.600000000000001
2013,1,11,13,30,14.83,3.7,515,1010,1,835,10.8
2013,1,11,14,30,15.91,2.7,398,960,0,837,9.700000000000001
2013,1,11,15,30,17.95,0.9,236,848,0,838,7.7
2013,1,11,16,30,21.93,-1.6,59,546,0,839,5.300000000000001
2013,1,11,17,30,26.57,-3.6,0,0,4,841,3.8000000000000003
